replication,T,method,lower,upper,covers,length
24,5000,Boot,-0.52703098955374761,-0.39506474184380236,1,0.13196624770994525
24,5000,RS,-0.56444620931420797,-0.35790020206394135,1,0.20654600725026662
24,10000,PI,-0.50204502766607373,-0.4170617504550439,1,0.084983277211029828
24,10000,Boot,-0.50768998649972508,-0.41370036380812603,1,0.093989622691599051
24,10000,RS,-0.49621279522253448,-0.42289398289858315,1,0.073318812323951321
25,500,PI,-0.57579248381033299,-0.1182553597189514,1,0.45753712409138159
25,500,Boot,-0.53723384812061914,-0.15485298586234619,1,0.38238086225827295
25,500,RS,-0.52279203474229208,-0.17125580878699231,1,0.35153622595529976
25,1000,PI,-0.5128961139135233,-0.22259449031290321,1,0.29030162360062006
25,1000,Boot,-0.485886059301397,-0.21719002243557115,1,0.26869603686582588
25,1000,RS,-0.48747583504863112,-0.24801476917779541,1,0.23946106587083571
25,2000,PI,-0.56501322594612624,-0.35993383940471885,1,0.20507938654140739
25,2000,Boot,-0.54700786204369689,-0.3586063187340085,1,0.18840154330968839
25,2000,RS,-0.6480719843049646,-0.27687508104588054,1,0.37119690325908405
25,5000,PI,-0.50183420645744936,-0.37947794180228722,1,0.12235626465516214
25,5000,Boot,-0.50342191092562938,-0.37940779711641337,1,0.12401411380921601
25,5000,RS,-0.48918681269033248,-0.3921253355694041,1,0.097061477120928386
25,10000,PI,-0.48358100772370849,-0.39855486295964149,1,0.085026144764067002
25,10000,Boot,-0.47922249005568762,-0.39378024744560214,1,0.085442242610085484
25,10000,RS,-0.46093656798047766,-0.42119930270287231,1,0.039737265277605349
26,500,PI,-0.67179738351752061,-0.1832841457626444,1,0.48851323775487621
26,500,Boot,-0.61429807554597715,-0.16298820949305759,1,0.45130986605291956
26,500,RS,-0.46748315471873036,-0.38759837456143464,1,0.079884780157295721
26,1000,PI,-0.55037532639695952,-0.26229349231986415,1,0.28808183407709537
26,1000,Boot,-0.54053952919163228,-0.2606000425150562,1,0.27993948667657609
26,1000,RS,-0.43425161686841468,-0.37841720184840894,0,0.055834415020005745
26,2000,PI,-0.55878605801287062,-0.36447699076995344,1,0.19430906724291719
26,2000,Boot,-0.56873970634864013,-0.36677798249396448,1,0.20196172385467565
26,2000,RS,-0.54963321499242535,-0.37362983379039866,1,0.17600338120202669
26,5000,PI,-0.52414938687952539,-0.40235419399042976,1,0.12179519288909563
26,5000,Boot,-0.52756742994745554,-0.40187731945895055,1,0.12569011048850498
26,5000,RS,-0.49340317762415359,-0.43310040324580162,1,0.060302774378351964
26,10000,PI,-0.51841665057342856,-0.43295439430292926,1,0.085462256270499304
26,10000,Boot,-0.51187097860387498,-0.42733924665637402,1,0.084531731947500965
26,10000,RS,-0.50712740855975069,-0.44424363631660713,1,0.062883772243143565
27,500,PI,-0.65288362830543256,-0.1805254616108235,1,0.47235816669460906
27,500,Boot,-0.63214344732299621,-0.1630403199286054,1,0.46910312739439081
27,500,RS,-0.47601452662228727,-0.35739456329396879,1,0.11861996332831848
27,1000,PI,-0.59213036750785242,-0.30143529436945504,1,0.29069507313839738
27,1000,Boot,-0.58664839731118823,-0.28789665393194108,1,0.29875174337924715
27,1000,RS,-0.53472094034093864,-0.35884472153636882,1,0.17587621880456983
27,2000,PI,-0.61930079142404848,-0.41255516162474604,1,0.20674562979930244
27,2000,Boot,-0.61624817232761042,-0.41179668367699973,1,0.20445148865061069
27,2000,RS,-0.64896893288865432,-0.3828870201601402,1,0.26608191272851411
27,5000,PI,-0.5610144043207288,-0.4371481102830872,1,0.1238662940376416
27,5000,Boot,-0.56926784729704361,-0.42995068830500083,1,0.13931715899204278
27,5000,RS,-0.53972778627487095,-0.458434728328945,0,0.081293057945925951
27,10000,PI,-0.5305459174169086,-0.44486809749211575,1,0.085677819924792842
27,10000,Boot,-0.52613382756343507,-0.43592353518509669,1,0.090210292378338386
27,10000,RS,-0.51890587641589692,-0.45650813849312749,0,0.062397737922769425
28,500,PI,-0.61584971666615962,-0.15029551816179118,1,0.46555419850436841
28,500,Boot,-0.59894040413573579,-0.16280614947377767,1,0.4361342546619581
28,500,RS,-0.50860080791091322,-0.25754442691703761,1,0.25105638099387562
28,1000,PI,-0.53232377741605164,-0.25166940498328211,1,0.28065437243276953
28,1000,Boot,-0.51230121767279391,-0.23868077749326083,1,0.27362044017953308
28,1000,RS,-0.44001455798663036,-0.34397862441270344,0,0.096035933573926924
28,2000,PI,-0.45989079347865364,-0.27028059982117497,1,0.18961019365747867
28,2000,Boot,-0.44878427032454238,-0.2599830612410316,1,0.18880120908351078
28,2000,RS,-0.4454133381404255,-0.28475805515940311,0,0.16065528298102238
28,5000,PI,-0.48069778961285781,-0.36016113620082479,1,0.12053665341203301
28,5000,Boot,-0.48113134394620816,-0.35628938466689147,1,0.12484195927931668
28,5000,RS,-0.55832375523301869,-0.28253517058066391,1,0.27578858465235478
28,10000,PI,-0.48095704896125591,-0.39639592938083035,1,0.084561119580425559
28,10000,Boot,-0.47568311626329196,-0.39446640899879393,1,0.081216707264498034
28,10000,RS,-0.5170392943072436,-0.36031368403484265,1,0.15672561027240095
29,500,PI,-0.75382926818750962,-0.30131245057977529,1,0.45251681760773432
29,500,Boot,-0.71842345104093674,-0.30548423627816312,1,0.41293921476277362
29,500,RS,-0.62456729250889864,-0.43057442625838627,1,0.19399286625051237
29,1000,PI,-0.71273402972720434,-0.41464543543315024,1,0.2980885942940541
29,1000,Boot,-0.71259640150749515,-0.3868407473181541,1,0.32575565418934105
29,1000,RS,-0.67787669603043832,-0.44950276912991627,0,0.22837392690052205
29,2000,PI,-0.64244871608925291,-0.44488227121688162,1,0.19756644487237129
29,2000,Boot,-0.64737231058245914,-0.42803404065709261,1,0.21933826992536654
29,2000,RS,-0.60408500965233913,-0.4832459776537954,0,0.12083903199854373
29,5000,PI,-0.56736912464761469,-0.44724161818244484,0,0.12012750646516984
29,5000,Boot,-0.57095883881959941,-0.44558160078806897,1,0.12537723803153045
29,5000,RS,-0.56804879941061504,-0.4465619434194445,1,0.12148685599117054
29,10000,PI,-0.53128548574246615,-0.44563795314864796,1,0.085647532593818188
29,10000,Boot,-0.52379516574686147,-0.44597128520959478,1,0.077823880537266688
29,10000,RS,-0.53492206906767659,-0.44200136982343757,1,0.092920699244239013
30,500,PI,-0.5673599490736938,-0.091121800101504891,1,0.47623814897218891
30,500,Boot,-0.52278634948800495,-0.073247289736960985,1,0.44953905975104397
30,500,RS,-0.59643196372250573,-0.062049785452692963,1,0.53438217826981282
30,1000,PI,-0.49731879539424806,-0.21460747161566696,1,0.2827113237785811
30,1000,Boot,-0.47507861495300474,-0.21230619551512789,1,0.26277241943787688
30,1000,RS,-0.49056489641025036,-0.22136137059966468,1,0.26920352581058571
30,2000,PI,-0.49282485916654345,-0.29858406828827283,1,0.19424079087827062
30,2000,Boot,-0.48080848721757319,-0.29465570282152198,1,0.18615278439605121
30,2000,RS,-0.48150583750417092,-0.30990308995064536,1,0.17160274755352556
30,5000,PI,-0.48633097712673984,-0.36637737186343006,1,0.11995360526330978
30,5000,Boot,-0.47529976346601233,-0.35643837635160003,1,0.1188613871144123
30,5000,RS,-0.49437503453701148,-0.35833331445315841,1,0.13604172008385307
30,10000,PI,-0.48627212951705145,-0.40238482044332435,1,0.083887309073727101
30,10000,Boot,-0.47905194627547115,-0.40052497732211656,1,0.078526968953354592
30,10000,RS,-0.4995814921529157,-0.38907545780746011,1,0.11050603434545558
31,500,PI,-0.641484777145368,-0.21331034801280788,1,0.4281744291325601
31,500,Boot,-0.58101607537658662,-0.21704614761341662,1,0.36396992776317
31,500,RS,-0.63691838870828266,-0.21787673644989322,1,0.41904165225838941
31,1000,PI,-0.62482416960244169,-0.3368382899768978,1,0.28798587962554389
31,1000,Boot,-0.59574096001692767,-0.35984761495067352,1,0.23589334506625415
31,1000,RS,-0.58848409535969326,-0.37317836421964617,1,0.21530573114004709
31,2000,PI,-0.58487064414768741,-0.38678371641816001,1,0.19808692772952741
31,2000,Boot,-0.57711876333447942,-0.40363919381444724,1,0.17347956952003218
31,2000,RS,-0.54247917386817024,-0.42917518669767718,1,0.11330398717049306
31,5000,PI,-0.49680885218156401,-0.37955030265470924,1,0.11725854952685477
31,5000,Boot,-0.48655333249181554,-0.38373440360634437,1,0.10281892888547117
31,5000,RS,-0.49428794540479559,-0.38207120943147765,1,0.11221673597331794
31,10000,PI,-0.44905479689282968,-0.36811337560743695,1,0.080941421285392723
31,10000,Boot,-0.45028611644757327,-0.36687146251126734,1,0.083414653936305927
31,10000,RS,-0.47412427260698886,-0.34304389989327777,1,0.13108037271371109
32,500,PI,-0.6432237835214869,-0.15863084296369157,1,0.48459294055779534
32,500,Boot,-0.64350260053284392,-0.15320150886191153,1,0.49030109167093239
32,500,RS,-0.73294637618738845,-0.068908250297789964,1,0.66403812588959843
32,1000,PI,-0.63899067685240962,-0.34408325470969991,1,0.29490742214270971
32,1000,Boot,-0.63257938978542883,-0.34520249935655911,1,0.28737689042886971
32,1000,RS,-0.72980740505766406,-0.25326652650444548,1,0.47654087855321858
32,2000,PI,-0.63063463088204175,-0.42093906619783528,1,0.20969556468420647
32,2000,Boot,-0.6247248439461609,-0.42270350551296226,1,0.20202133843319864
32,2000,RS,-0.63783178912413985,-0.41374190795573718,1,0.22408988116840267
32,5000,PI,-0.52480773436463468,-0.40243425535742716,1,0.12237347900720752
32,5000,Boot,-0.51519789833648888,-0.40233959379438672,1,0.11285830454210216
32,5000,RS,-0.54692961134795237,-0.38031237837410947,1,0.1666172329738429
32,10000,PI,-0.50812238070368854,-0.42276958084204058,1,0.085352799861647954
32,10000,Boot,-0.50181073879387883,-0.41862322097941229,1,0.083187517814466538
32,10000,RS,-0.49842288640342708,-0.43246907514230198,1,0.065953811261125095
33,500,PI,-0.64025695884548761,-0.17378523417179273,1,0.46647172467369491
33,500,Boot,-0.59210349845177601,-0.1960257447051906,1,0.39607775374658538
33,500,RS,-0.43524068358678325,-0.37880150943049706,0,0.056439174156286187
33,1000,PI,-0.52666432235055394,-0.24910425842211814,1,0.2775600639284358
33,1000,Boot,-0.52368739399294573,-0.22502730723005163,1,0.29866008676289413
33,1000,RS,-0.45748437010399612,-0.31828421066867596,1,0.13920015943532016
33,2000,PI,-0.53961442731690179,-0.34576921249919501,1,0.19384521481770678
33,2000,Boot,-0.54178492612679574,-0.33312061312554569,1,0.20866431300125005
33,2000,RS,-0.54850520997652474,-0.33687842983957206,1,0.21162678013695269
33,5000,PI,-0.49425081508740992,-0.3761067144477595,1,0.11814410063965042
33,5000,Boot,-0.50321525346488116,-0.37116938790392517,1,0.13204586556095599
33,5000,RS,-0.47708431850382593,-0.39327321103134349,1,0.083811107472482438
33,10000,PI,-0.47022118693969323,-0.38673487678618806,1,0.083486310153505161
33,10000,Boot,-0.46424008115795945,-0.37801904743385806,1,0.086221033724101392
33,10000,RS,-0.46665248813067267,-0.39030357559520862,1,0.076348912535464053
34,500,PI,-0.79482996894375857,-0.32378249466753095,1,0.47104747427622762
34,500,Boot,-0.71082501715841484,-0.33750836786426774,1,0.3733166492941471
34,500,RS,-0.68829706729334672,-0.4303153963179428,1,0.25798167097540392
34,1000,PI,-0.59678058155139113,-0.29627714271736327,1,0.30050343883402786
34,1000,Boot,-0.58357633675635723,-0.30601553715841467,1,0.27756079959794255
34,1000,RS,-0.65709914757566334,-0.23595857669309109,1,0.42114057088257228
34,2000,PI,-0.48307340342619809,-0.28798330941349293,1,0.19509009401270516
34,2000,Boot,-0.47469282393608953,-0.28557849875167124,1,0.18911432518441829
34,2000,RS,-0.52429847022340159,-0.24675824261628945,1,0.27754022760711217
34,5000,PI,-0.47388775554598339,-0.35356064663199049,1,0.1203271089139929
34,5000,Boot,-0.47134923747995155,-0.35732484630978184,1,0.11402439117016971
34,5000,RS,-0.46383284055434959,-0.36361556162362429,1,0.1002172789307253
34,10000,PI,-0.49853709670624513,-0.41339571734678593,1,0.085141379359459202
34,10000,Boot,-0.4951709491892789,-0.41425317548470914,1,0.080917773704569762
34,10000,RS,-0.54007740006176297,-0.37185541399126809,1,0.16822198607049488
35,500,PI,-0.71571795409506567,-0.25074383805281553,1,0.46497411604225014
35,500,Boot,-0.68615426840834104,-0.23496853359150896,1,0.45118573481683211
35,500,RS,-0.53046765510207572,-0.43599413704580553,1,0.094473518056270189
35,1000,PI,-0.58252075866306829,-0.28808504127152623,1,0.29443571739154206
35,1000,Boot,-0.5493546560834619,-0.25852766821938533,1,0.29082698786407657
35,1000,RS,-0.50203653370221513,-0.3685692662323794,1,0.13346726746983573
35,2000,PI,-0.5179496319004222,-0.32563756665156041,1,0.1923120652488618
35,2000,Boot,-0.49668704400362884,-0.31661048083013466,1,0.18007656317349419
35,2000,RS,-0.46825934922688961,-0.375327849325093,1,0.09293149990179661
35,5000,PI,-0.48805964673276225,-0.37000544760768717,1,0.11805419912507509
35,5000,Boot,-0.47151819295895336,-0.36793459746912038,1,0.10358359548983298
35,5000,RS,-0.45866409162152222,-0.3994010027189272,1,0.059263088902595018
35,10000,PI,-0.47023397251291343,-0.38750504109028239,1,0.082728931422631047
35,10000,Boot,-0.46738854572187077,-0.38939809912390949,1,0.077990446597961283
35,10000,RS,-0.46036556662438655,-0.39737344697880927,1,0.062992119645577271
36,500,PI,-0.61117776190802942,-0.11159095409573633,1,0.49958680781229309
36,500,Boot,-0.56199463012332496,-0.14494649904025564,1,0.41704813108306932
36,500,RS,-0.60361150267274766,-0.11915721333101814,1,0.48445428934172952
36,1000,PI,-0.53956975573685617,-0.24593241398427501,1,0.29363734175258116
36,1000,Boot,-0.52378132520948295,-0.22829875823755366,1,0.29548256697192932
36,1000,RS,-0.48227443204871723,-0.30322773767241396,1,0.17904669437630327
36,2000,PI,-0.4849951379729569,-0.29510702065908012,1,0.18988811731387678
36,2000,Boot,-0.47320159697545666,-0.28193663822576143,1,0.19126495874969524
36,2000,RS,-0.41828748118155346,-0.36181467745048357,0,0.056472803731069887
36,5000,PI,-0.51094491914541751,-0.39225938496571661,1,0.1186855341797009
36,5000,Boot,-0.50702312344999423,-0.39644339685501062,1,0.11057972659498361
36,5000,RS,-0.5699321219061102,-0.33327218220502397,1,0.23665993970108623
36,10000,PI,-0.50584309204815581,-0.42127522548651997,1,0.08456786656163584
36,10000,Boot,-0.49887276831814908,-0.42498888034995935,1,0.073883887968189732
36,10000,RS,-0.51978138747518021,-0.40733693005949562,1,0.1124444574156846
37,500,PI,-0.60412708305701535,-0.17620612667758165,1,0.42792095637943373
37,500,Boot,-0.58978680814045581,-0.1846956411234929,1,0.40509116701696291
37,500,RS,-0.56942928770944312,-0.21090392202515384,1,0.35852536568428928
37,1000,PI,-0.63747490068600987,-0.34238419509066109,1,0.29509070559534878
37,1000,Boot,-0.62130973006836199,-0.32288421394490496,1,0.29842551612345702
37,1000,RS,-0.67172089089795706,-0.30813820487871391,1,0.36358268601924315
37,2000,PI,-0.6046511467690594,-0.400938677789338,1,0.2037124689797214
37,2000,Boot,-0.59272022108072719,-0.37656151751881017,1,0.21615870356191702
37,2000,RS,-0.57142288754329595,-0.43416693701510145,1,0.1372559505281945
37,5000,PI,-0.51880877278617976,-0.39660306551837604,1,0.12220570726780372
37,5000,Boot,-0.51244057273733146,-0.39242568485838092,1,0.12001488787895054
37,5000,RS,-0.53752128460300796,-0.37789055370154795,1,0.15963073090146002
37,10000,PI,-0.49047264738293828,-0.40587735696250338,1,0.084595290420434899
37,10000,Boot,-0.4834594462421033,-0.40260894374432987,1,0.080850502497773424
37,10000,RS,-0.49109149143245096,-0.4052585129129907,1,0.085832978519460257
38,500,PI,-0.63280001821378717,-0.14767445075740965,1,0.48512556745637753
38,500,Boot,-0.59906030376499009,-0.17878927069510481,1,0.42027103306988528
38,500,RS,-0.5191340867260299,-0.26134038224516687,1,0.25779370448086303
38,1000,PI,-0.57702921318715905,-0.28150487941918767,1,0.29552433376797138
38,1000,Boot,-0.55394524305332649,-0.26964099893231208,1,0.2843042441210144
38,1000,RS,-0.52296339901755418,-0.33557069358879255,1,0.18739270542876163
38,2000,PI,-0.50111490972072625,-0.30305252125375609,1,0.19806238846697016
38,2000,Boot,-0.49280817896919438,-0.28343695480360936,1,0.20937122416558501
38,2000,RS,-0.48692467981740434,-0.31724275115707806,1,0.16968192866032628
38,5000,PI,-0.50687176954093105,-0.38522091013409898,1,0.12165085940683207
38,5000,Boot,-0.50665071964336483,-0.37969326194057534,1,0.12695745770278949
38,5000,RS,-0.51696626593037931,-0.37512641374465072,1,0.14183985218572859
38,10000,PI,-0.47358123572739874,-0.38975119796474811,1,0.083830037762650633
38,10000,Boot,-0.47039112434071606,-0.38523311889734141,1,0.085158005443374651
38,10000,RS,-0.45790164464275568,-0.40543078904939117,1,0.052470855593364507
39,500,PI,-0.87480914531525411,-0.3891858736223065,1,0.48562327169294761
39,500,Boot,-0.79311451794712917,-0.39779411370620554,1,0.39532040424092363
39,500,RS,-0.69870012019522176,-0.56529489874233885,0,0.13340522145288292
39,1000,PI,-0.72198177482748205,-0.43065649392663896,1,0.29132528090084309
39,1000,Boot,-0.70124674101236295,-0.41255725570488178,1,0.28868948530748118
39,1000,RS,-0.65726130879065481,-0.4953769599634662,0,0.16188434882718861
39,2000,PI,-0.61834570742550765,-0.42201609113004501,1,0.19632961629546264
39,2000,Boot,-0.61448443323163804,-0.41623349023490919,1,0.19825094299672885
39,2000,RS,-0.64620903253656392,-0.3941527660189888,1,0.25205626651757512
39,5000,PI,-0.54682953131583567,-0.42649873486055617,1,0.1203307964552795
39,5000,Boot,-0.5467389046872293,-0.4322500458909222,1,0.1144888587963071
39,5000,RS,-0.55697935528347642,-0.41634891089291548,1,0.14063044439056094
39,10000,PI,-0.52274212127180675,-0.43872022153908125,1,0.084021899732725502
39,10000,Boot,-0.52032053922666854,-0.44285604395141009,1,0.077464495275258449
39,10000,RS,-0.50609298641393496,-0.45536935639695303,0,0.050723630016981935
40,500,PI,-0.70359386123725964,-0.23211216345491564,1,0.471481697782344
40,500,Boot,-0.66789264132263115,-0.25234493508130929,1,0.41554770624132187
40,500,RS,-0.53727841950831723,-0.39842760518385811,1,0.13885081432445912
40,1000,PI,-0.58788282000716208,-0.29934228016859454,1,0.28854053983856753
40,1000,Boot,-0.58301232514099954,-0.28769021838811715,1,0.2953221067528824
40,1000,RS,-0.49515645410619319,-0.39206864606956343,1,0.10308780803662976
40,2000,PI,-0.51017693087711435,-0.31733188116182476,1,0.1928450497152896
40,2000,Boot,-0.49988359877913635,-0.32803865856762865,1,0.1718449402115077
40,2000,RS,-0.46563722270227298,-0.36187158933666613,1,0.10376563336560685
40,5000,PI,-0.46907497198309905,-0.34968855471149213,1,0.11938641727160693
40,5000,Boot,-0.46447454259695509,-0.35442451282954562,1,0.11005002976740946
40,5000,RS,-0.43795428726807817,-0.38080923942651301,0,0.057145047841565155
